match_id,game_id,type,event_name,player,opponent,kills,deaths,team_id
542195,233397,all,Group Stage:  Opening (A),PatMen,NoMan,2,2,624
542195,233397,all,Group Stage:  Opening (A),PatMen,happywei,3,3,624
542195,233397,all,Group Stage:  Opening (A),PatMen,Viva,2,2,624
542195,233397,all,Group Stage:  Opening (A),PatMen,coconut,3,2,624
542195,233397,all,Group Stage:  Opening (A),PatMen,Rarga,2,4,624
542195,233397,all,Group Stage:  Opening (A),d4v41,NoMan,1,5,624
542195,233397,all,Group Stage:  Opening (A),d4v41,happywei,4,0,624
542195,233397,all,Group Stage:  Opening (A),d4v41,Viva,4,3,624
542195,233397,all,Group Stage:  Opening (A),d4v41,coconut,3,2,624
542195,233397,all,Group Stage:  Opening (A),d4v41,Rarga,2,4,624
542195,233397,all,Group Stage:  Opening (A),something,NoMan,6,4,624
542195,233397,all,Group Stage:  Opening (A),something,happywei,5,0,624
542195,233397,all,Group Stage:  Opening (A),something,Viva,4,3,624
542195,233397,all,Group Stage:  Opening (A),something,coconut,3,3,624
542195,233397,all,Group Stage:  Opening (A),something,Rarga,3,2,624
542195,233397,all,Group Stage:  Opening (A),f0rsakeN,NoMan,4,2,624
542195,233397,all,Group Stage:  Opening (A),f0rsakeN,happywei,5,3,624
542195,233397,all,Group Stage:  Opening (A),f0rsakeN,Viva,1,3,624
542195,233397,all,Group Stage:  Opening (A),f0rsakeN,coconut,3,3,624
542195,233397,all,Group Stage:  Opening (A),f0rsakeN,Rarga,5,2,624
542195,233397,all,Group Stage:  Opening (A),Jinggg,NoMan,7,4,624
542195,233397,all,Group Stage:  Opening (A),Jinggg,happywei,1,2,624
542195,233397,all,Group Stage:  Opening (A),Jinggg,Viva,5,3,624
542195,233397,all,Group Stage:  Opening (A),Jinggg,coconut,7,3,624
542195,233397,all,Group Stage:  Opening (A),Jinggg,Rarga,4,2,624
542195,233397,all,Group Stage:  Opening (A),NoMan,PatMen,2,2,13581
542195,233397,all,Group Stage:  Opening (A),NoMan,d4v41,5,1,13581
542195,233397,all,Group Stage:  Opening (A),NoMan,something,4,6,13581
542195,233397,all,Group Stage:  Opening (A),NoMan,f0rsakeN,2,4,13581
542195,233397,all,Group Stage:  Opening (A),NoMan,Jinggg,4,7,13581
542195,233397,all,Group Stage:  Opening (A),happywei,PatMen,3,3,13581
542195,233397,all,Group Stage:  Opening (A),happywei,d4v41,0,4,13581
542195,233397,all,Group Stage:  Opening (A),happywei,something,0,5,13581
542195,233397,all,Group Stage:  Opening (A),happywei,f0rsakeN,3,5,13581
542195,233397,all,Group Stage:  Opening (A),happywei,Jinggg,2,1,13581
542195,233397,all,Group Stage:  Opening (A),Viva,PatMen,2,2,13581
542195,233397,all,Group Stage:  Opening (A),Viva,d4v41,3,4,13581
542195,233397,all,Group Stage:  Opening (A),Viva,something,3,4,13581
542195,233397,all,Group Stage:  Opening (A),Viva,f0rsakeN,3,1,13581
542195,233397,all,Group Stage:  Opening (A),Viva,Jinggg,3,5,13581
542195,233397,all,Group Stage:  Opening (A),coconut,PatMen,2,3,13581
542195,233397,all,Group Stage:  Opening (A),coconut,d4v41,2,3,13581
542195,233397,all,Group Stage:  Opening (A),coconut,something,3,3,13581
542195,233397,all,Group Stage:  Opening (A),coconut,f0rsakeN,3,3,13581
542195,233397,all,Group Stage:  Opening (A),coconut,Jinggg,3,7,13581
542195,233397,all,Group Stage:  Opening (A),Rarga,PatMen,4,2,13581
542195,233397,all,Group Stage:  Opening (A),Rarga,d4v41,4,2,13581
542195,233397,all,Group Stage:  Opening (A),Rarga,something,2,3,13581
542195,233397,all,Group Stage:  Opening (A),Rarga,f0rsakeN,2,5,13581
542195,233397,all,Group Stage:  Opening (A),Rarga,Jinggg,2,4,13581
542195,233397,first,Group Stage:  Opening (A),PatMen,NoMan,0,1,624
542195,233397,first,Group Stage:  Opening (A),PatMen,happywei,0,0,624
542195,233397,first,Group Stage:  Opening (A),PatMen,Viva,0,0,624
542195,233397,first,Group Stage:  Opening (A),PatMen,coconut,0,0,624
542195,233397,first,Group Stage:  Opening (A),PatMen,Rarga,0,1,624
542195,233397,first,Group Stage:  Opening (A),d4v41,NoMan,0,0,624
542195,233397,first,Group Stage:  Opening (A),d4v41,happywei,1,0,624
542195,233397,first,Group Stage:  Opening (A),d4v41,Viva,0,0,624
542195,233397,first,Group Stage:  Opening (A),d4v41,coconut,0,1,624
542195,233397,first,Group Stage:  Opening (A),d4v41,Rarga,0,0,624
542195,233397,first,Group Stage:  Opening (A),something,NoMan,0,0,624
542195,233397,first,Group Stage:  Opening (A),something,happywei,2,0,624
542195,233397,first,Group Stage:  Opening (A),something,Viva,1,0,624
542195,233397,first,Group Stage:  Opening (A),something,coconut,0,0,624
542195,233397,first,Group Stage:  Opening (A),something,Rarga,1,0,624
542195,233397,first,Group Stage:  Opening (A),f0rsakeN,NoMan,0,1,624
542195,233397,first,Group Stage:  Opening (A),f0rsakeN,happywei,1,1,624
542195,233397,first,Group Stage:  Opening (A),f0rsakeN,Viva,0,0,624
542195,233397,first,Group Stage:  Opening (A),f0rsakeN,coconut,1,2,624
542195,233397,first,Group Stage:  Opening (A),f0rsakeN,Rarga,0,1,624
542195,233397,first,Group Stage:  Opening (A),Jinggg,NoMan,1,1,624
542195,233397,first,Group Stage:  Opening (A),Jinggg,happywei,0,0,624
542195,233397,first,Group Stage:  Opening (A),Jinggg,Viva,2,0,624
542195,233397,first,Group Stage:  Opening (A),Jinggg,coconut,2,0,624
542195,233397,first,Group Stage:  Opening (A),Jinggg,Rarga,0,1,624
542195,233397,first,Group Stage:  Opening (A),NoMan,PatMen,1,0,13581
542195,233397,first,Group Stage:  Opening (A),NoMan,d4v41,0,0,13581
542195,233397,first,Group Stage:  Opening (A),NoMan,something,0,0,13581
542195,233397,first,Group Stage:  Opening (A),NoMan,f0rsakeN,1,0,13581
542195,233397,first,Group Stage:  Opening (A),NoMan,Jinggg,1,1,13581
542195,233397,first,Group Stage:  Opening (A),happywei,PatMen,0,0,13581
542195,233397,first,Group Stage:  Opening (A),happywei,d4v41,0,1,13581
542195,233397,first,Group Stage:  Opening (A),happywei,something,0,2,13581
542195,233397,first,Group Stage:  Opening (A),happywei,f0rsakeN,1,1,13581
542195,233397,first,Group Stage:  Opening (A),happywei,Jinggg,0,0,13581
542195,233397,first,Group Stage:  Opening (A),Viva,PatMen,0,0,13581
542195,233397,first,Group Stage:  Opening (A),Viva,d4v41,0,0,13581
542195,233397,first,Group Stage:  Opening (A),Viva,something,0,1,13581
542195,233397,first,Group Stage:  Opening (A),Viva,f0rsakeN,0,0,13581
542195,233397,first,Group Stage:  Opening (A),Viva,Jinggg,0,2,13581
542195,233397,first,Group Stage:  Opening (A),coconut,PatMen,0,0,13581
542195,233397,first,Group Stage:  Opening (A),coconut,d4v41,1,0,13581
542195,233397,first,Group Stage:  Opening (A),coconut,something,0,0,13581
542195,233397,first,Group Stage:  Opening (A),coconut,f0rsakeN,2,1,13581
542195,233397,first,Group Stage:  Opening (A),coconut,Jinggg,0,2,13581
542195,233397,first,Group Stage:  Opening (A),Rarga,PatMen,1,0,13581
542195,233397,first,Group Stage:  Opening (A),Rarga,d4v41,0,0,13581
542195,233397,first,Group Stage:  Opening (A),Rarga,something,0,1,13581
542195,233397,first,Group Stage:  Opening (A),Rarga,f0rsakeN,1,0,13581
542195,233397,first,Group Stage:  Opening (A),Rarga,Jinggg,1,0,13581
542195,233397,op,Group Stage:  Opening (A),PatMen,NoMan,0,0,624
542195,233397,op,Group Stage:  Opening (A),PatMen,happywei,0,0,624
542195,233397,op,Group Stage:  Opening (A),PatMen,Viva,0,0,624
542195,233397,op,Group Stage:  Opening (A),PatMen,coconut,0,0,624
542195,233397,op,Group Stage:  Opening (A),PatMen,Rarga,0,0,624
542195,233397,op,Group Stage:  Opening (A),d4v41,NoMan,0,0,624
542195,233397,op,Group Stage:  Opening (A),d4v41,happywei,0,0,624
542195,233397,op,Group Stage:  Opening (A),d4v41,Viva,0,0,624
542195,233397,op,Group Stage:  Opening (A),d4v41,coconut,0,0,624
542195,233397,op,Group Stage:  Opening (A),d4v41,Rarga,0,0,624
542195,233397,op,Group Stage:  Opening (A),something,NoMan,2,0,624
542195,233397,op,Group Stage:  Opening (A),something,happywei,2,0,624
542195,233397,op,Group Stage:  Opening (A),something,Viva,2,0,624
542195,233397,op,Group Stage:  Opening (A),something,coconut,2,0,624
542195,233397,op,Group Stage:  Opening (A),something,Rarga,1,0,624
542195,233397,op,Group Stage:  Opening (A),f0rsakeN,NoMan,0,0,624
542195,233397,op,Group Stage:  Opening (A),f0rsakeN,happywei,0,0,624
542195,233397,op,Group Stage:  Opening (A),f0rsakeN,Viva,0,0,624
542195,233397,op,Group Stage:  Opening (A),f0rsakeN,coconut,0,0,624
542195,233397,op,Group Stage:  Opening (A),f0rsakeN,Rarga,0,0,624
542195,233397,op,Group Stage:  Opening (A),Jinggg,NoMan,0,0,624
542195,233397,op,Group Stage:  Opening (A),Jinggg,happywei,0,0,624
542195,233397,op,Group Stage:  Opening (A),Jinggg,Viva,0,0,624
542195,233397,op,Group Stage:  Opening (A),Jinggg,coconut,0,0,624
542195,233397,op,Group Stage:  Opening (A),Jinggg,Rarga,0,0,624
542195,233397,op,Group Stage:  Opening (A),NoMan,PatMen,0,0,13581
542195,233397,op,Group Stage:  Opening (A),NoMan,d4v41,0,0,13581
542195,233397,op,Group Stage:  Opening (A),NoMan,something,0,2,13581
542195,233397,op,Group Stage:  Opening (A),NoMan,f0rsakeN,0,0,13581
542195,233397,op,Group Stage:  Opening (A),NoMan,Jinggg,0,0,13581
542195,233397,op,Group Stage:  Opening (A),happywei,PatMen,0,0,13581
542195,233397,op,Group Stage:  Opening (A),happywei,d4v41,0,0,13581
542195,233397,op,Group Stage:  Opening (A),happywei,something,0,2,13581
542195,233397,op,Group Stage:  Opening (A),happywei,f0rsakeN,0,0,13581
542195,233397,op,Group Stage:  Opening (A),happywei,Jinggg,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Viva,PatMen,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Viva,d4v41,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Viva,something,0,2,13581
542195,233397,op,Group Stage:  Opening (A),Viva,f0rsakeN,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Viva,Jinggg,0,0,13581
542195,233397,op,Group Stage:  Opening (A),coconut,PatMen,0,0,13581
542195,233397,op,Group Stage:  Opening (A),coconut,d4v41,0,0,13581
542195,233397,op,Group Stage:  Opening (A),coconut,something,0,2,13581
542195,233397,op,Group Stage:  Opening (A),coconut,f0rsakeN,0,0,13581
542195,233397,op,Group Stage:  Opening (A),coconut,Jinggg,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Rarga,PatMen,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Rarga,d4v41,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Rarga,something,0,1,13581
542195,233397,op,Group Stage:  Opening (A),Rarga,f0rsakeN,0,0,13581
542195,233397,op,Group Stage:  Opening (A),Rarga,Jinggg,0,0,13581
542195,233398,all,Group Stage:  Opening (A),PatMen,NoMan,2,4,624
542195,233398,all,Group Stage:  Opening (A),PatMen,happywei,0,4,624
542195,233398,all,Group Stage:  Opening (A),PatMen,Viva,1,0,624
542195,233398,all,Group Stage:  Opening (A),PatMen,coconut,2,3,624
542195,233398,all,Group Stage:  Opening (A),PatMen,Rarga,1,2,624
542195,233398,all,Group Stage:  Opening (A),d4v41,NoMan,4,4,624
542195,233398,all,Group Stage:  Opening (A),d4v41,happywei,2,2,624
542195,233398,all,Group Stage:  Opening (A),d4v41,Viva,1,1,624
542195,233398,all,Group Stage:  Opening (A),d4v41,coconut,2,2,624
542195,233398,all,Group Stage:  Opening (A),d4v41,Rarga,2,2,624
542195,233398,all,Group Stage:  Opening (A),something,NoMan,4,3,624
542195,233398,all,Group Stage:  Opening (A),something,happywei,3,3,624
542195,233398,all,Group Stage:  Opening (A),something,Viva,5,1,624
542195,233398,all,Group Stage:  Opening (A),something,coconut,4,2,624
542195,233398,all,Group Stage:  Opening (A),something,Rarga,3,2,624
542195,233398,all,Group Stage:  Opening (A),f0rsakeN,NoMan,2,2,624
542195,233398,all,Group Stage:  Opening (A),f0rsakeN,happywei,5,1,624
542195,233398,all,Group Stage:  Opening (A),f0rsakeN,Viva,3,1,624
542195,233398,all,Group Stage:  Opening (A),f0rsakeN,coconut,6,2,624
542195,233398,all,Group Stage:  Opening (A),f0rsakeN,Rarga,7,6,624
542195,233398,all,Group Stage:  Opening (A),Jinggg,NoMan,2,5,624
542195,233398,all,Group Stage:  Opening (A),Jinggg,happywei,4,3,624
542195,233398,all,Group Stage:  Opening (A),Jinggg,Viva,4,3,624
542195,233398,all,Group Stage:  Opening (A),Jinggg,coconut,2,1,624
542195,233398,all,Group Stage:  Opening (A),Jinggg,Rarga,3,1,624
542195,233398,all,Group Stage:  Opening (A),NoMan,PatMen,4,2,13581
542195,233398,all,Group Stage:  Opening (A),NoMan,d4v41,4,4,13581
542195,233398,all,Group Stage:  Opening (A),NoMan,something,3,4,13581
542195,233398,all,Group Stage:  Opening (A),NoMan,f0rsakeN,2,2,13581
542195,233398,all,Group Stage:  Opening (A),NoMan,Jinggg,5,2,13581
542195,233398,all,Group Stage:  Opening (A),happywei,PatMen,4,0,13581
542195,233398,all,Group Stage:  Opening (A),happywei,d4v41,2,2,13581
542195,233398,all,Group Stage:  Opening (A),happywei,something,3,3,13581
542195,233398,all,Group Stage:  Opening (A),happywei,f0rsakeN,1,5,13581
542195,233398,all,Group Stage:  Opening (A),happywei,Jinggg,3,4,13581
542195,233398,all,Group Stage:  Opening (A),Viva,PatMen,0,1,13581
542195,233398,all,Group Stage:  Opening (A),Viva,d4v41,1,1,13581
542195,233398,all,Group Stage:  Opening (A),Viva,something,1,5,13581
542195,233398,all,Group Stage:  Opening (A),Viva,f0rsakeN,1,3,13581
542195,233398,all,Group Stage:  Opening (A),Viva,Jinggg,3,4,13581
542195,233398,all,Group Stage:  Opening (A),coconut,PatMen,3,2,13581
542195,233398,all,Group Stage:  Opening (A),coconut,d4v41,2,2,13581
542195,233398,all,Group Stage:  Opening (A),coconut,something,2,4,13581
542195,233398,all,Group Stage:  Opening (A),coconut,f0rsakeN,2,6,13581
542195,233398,all,Group Stage:  Opening (A),coconut,Jinggg,1,2,13581
542195,233398,all,Group Stage:  Opening (A),Rarga,PatMen,2,1,13581
542195,233398,all,Group Stage:  Opening (A),Rarga,d4v41,2,2,13581
542195,233398,all,Group Stage:  Opening (A),Rarga,something,2,3,13581
542195,233398,all,Group Stage:  Opening (A),Rarga,f0rsakeN,6,7,13581
542195,233398,all,Group Stage:  Opening (A),Rarga,Jinggg,1,3,13581
542195,233398,first,Group Stage:  Opening (A),PatMen,NoMan,0,0,624
542195,233398,first,Group Stage:  Opening (A),PatMen,happywei,0,0,624
542195,233398,first,Group Stage:  Opening (A),PatMen,Viva,0,0,624
542195,233398,first,Group Stage:  Opening (A),PatMen,coconut,1,0,624
542195,233398,first,Group Stage:  Opening (A),PatMen,Rarga,1,0,624
542195,233398,first,Group Stage:  Opening (A),d4v41,NoMan,0,1,624
542195,233398,first,Group Stage:  Opening (A),d4v41,happywei,1,0,624
542195,233398,first,Group Stage:  Opening (A),d4v41,Viva,0,0,624
542195,233398,first,Group Stage:  Opening (A),d4v41,coconut,0,1,624
542195,233398,first,Group Stage:  Opening (A),d4v41,Rarga,0,0,624
542195,233398,first,Group Stage:  Opening (A),something,NoMan,2,0,624
542195,233398,first,Group Stage:  Opening (A),something,happywei,0,0,624
542195,233398,first,Group Stage:  Opening (A),something,Viva,0,0,624
542195,233398,first,Group Stage:  Opening (A),something,coconut,0,0,624
542195,233398,first,Group Stage:  Opening (A),something,Rarga,0,1,624
542195,233398,first,Group Stage:  Opening (A),f0rsakeN,NoMan,1,1,624
542195,233398,first,Group Stage:  Opening (A),f0rsakeN,happywei,2,0,624
542195,233398,first,Group Stage:  Opening (A),f0rsakeN,Viva,0,0,624
542195,233398,first,Group Stage:  Opening (A),f0rsakeN,coconut,0,0,624
542195,233398,first,Group Stage:  Opening (A),f0rsakeN,Rarga,1,1,624
542195,233398,first,Group Stage:  Opening (A),Jinggg,NoMan,0,1,624
542195,233398,first,Group Stage:  Opening (A),Jinggg,happywei,1,2,624
542195,233398,first,Group Stage:  Opening (A),Jinggg,Viva,0,0,624
542195,233398,first,Group Stage:  Opening (A),Jinggg,coconut,0,0,624
542195,233398,first,Group Stage:  Opening (A),Jinggg,Rarga,0,0,624
542195,233398,first,Group Stage:  Opening (A),NoMan,PatMen,0,0,13581
542195,233398,first,Group Stage:  Opening (A),NoMan,d4v41,1,0,13581
542195,233398,first,Group Stage:  Opening (A),NoMan,something,0,2,13581
542195,233398,first,Group Stage:  Opening (A),NoMan,f0rsakeN,1,1,13581
542195,233398,first,Group Stage:  Opening (A),NoMan,Jinggg,1,0,13581
542195,233398,first,Group Stage:  Opening (A),happywei,PatMen,0,0,13581
542195,233398,first,Group Stage:  Opening (A),happywei,d4v41,0,1,13581
542195,233398,first,Group Stage:  Opening (A),happywei,something,0,0,13581
542195,233398,first,Group Stage:  Opening (A),happywei,f0rsakeN,0,2,13581
542195,233398,first,Group Stage:  Opening (A),happywei,Jinggg,2,1,13581
542195,233398,first,Group Stage:  Opening (A),Viva,PatMen,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Viva,d4v41,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Viva,something,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Viva,f0rsakeN,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Viva,Jinggg,0,0,13581
542195,233398,first,Group Stage:  Opening (A),coconut,PatMen,0,1,13581
542195,233398,first,Group Stage:  Opening (A),coconut,d4v41,1,0,13581
542195,233398,first,Group Stage:  Opening (A),coconut,something,0,0,13581
542195,233398,first,Group Stage:  Opening (A),coconut,f0rsakeN,0,0,13581
542195,233398,first,Group Stage:  Opening (A),coconut,Jinggg,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Rarga,PatMen,0,1,13581
542195,233398,first,Group Stage:  Opening (A),Rarga,d4v41,0,0,13581
542195,233398,first,Group Stage:  Opening (A),Rarga,something,1,0,13581
542195,233398,first,Group Stage:  Opening (A),Rarga,f0rsakeN,1,1,13581
542195,233398,first,Group Stage:  Opening (A),Rarga,Jinggg,0,0,13581
542195,233398,op,Group Stage:  Opening (A),PatMen,NoMan,0,0,624
542195,233398,op,Group Stage:  Opening (A),PatMen,happywei,0,0,624
542195,233398,op,Group Stage:  Opening (A),PatMen,Viva,0,0,624
542195,233398,op,Group Stage:  Opening (A),PatMen,coconut,0,0,624
542195,233398,op,Group Stage:  Opening (A),PatMen,Rarga,0,0,624
542195,233398,op,Group Stage:  Opening (A),d4v41,NoMan,0,0,624
542195,233398,op,Group Stage:  Opening (A),d4v41,happywei,0,0,624
542195,233398,op,Group Stage:  Opening (A),d4v41,Viva,0,0,624
542195,233398,op,Group Stage:  Opening (A),d4v41,coconut,0,0,624
542195,233398,op,Group Stage:  Opening (A),d4v41,Rarga,0,0,624
542195,233398,op,Group Stage:  Opening (A),something,NoMan,0,0,624
542195,233398,op,Group Stage:  Opening (A),something,happywei,0,0,624
542195,233398,op,Group Stage:  Opening (A),something,Viva,0,0,624
542195,233398,op,Group Stage:  Opening (A),something,coconut,0,0,624
542195,233398,op,Group Stage:  Opening (A),something,Rarga,0,0,624
542195,233398,op,Group Stage:  Opening (A),f0rsakeN,NoMan,0,0,624
542195,233398,op,Group Stage:  Opening (A),f0rsakeN,happywei,0,0,624
542195,233398,op,Group Stage:  Opening (A),f0rsakeN,Viva,0,0,624
542195,233398,op,Group Stage:  Opening (A),f0rsakeN,coconut,0,0,624
542195,233398,op,Group Stage:  Opening (A),f0rsakeN,Rarga,0,0,624
542195,233398,op,Group Stage:  Opening (A),Jinggg,NoMan,0,0,624
542195,233398,op,Group Stage:  Opening (A),Jinggg,happywei,0,0,624
542195,233398,op,Group Stage:  Opening (A),Jinggg,Viva,0,0,624
542195,233398,op,Group Stage:  Opening (A),Jinggg,coconut,0,0,624
542195,233398,op,Group Stage:  Opening (A),Jinggg,Rarga,0,0,624
542195,233398,op,Group Stage:  Opening (A),NoMan,PatMen,0,0,13581
542195,233398,op,Group Stage:  Opening (A),NoMan,d4v41,0,0,13581
542195,233398,op,Group Stage:  Opening (A),NoMan,something,0,0,13581
542195,233398,op,Group Stage:  Opening (A),NoMan,f0rsakeN,0,0,13581
542195,233398,op,Group Stage:  Opening (A),NoMan,Jinggg,0,0,13581
542195,233398,op,Group Stage:  Opening (A),happywei,PatMen,0,0,13581
542195,233398,op,Group Stage:  Opening (A),happywei,d4v41,0,0,13581
542195,233398,op,Group Stage:  Opening (A),happywei,something,0,0,13581
542195,233398,op,Group Stage:  Opening (A),happywei,f0rsakeN,0,0,13581
542195,233398,op,Group Stage:  Opening (A),happywei,Jinggg,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Viva,PatMen,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Viva,d4v41,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Viva,something,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Viva,f0rsakeN,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Viva,Jinggg,0,0,13581
542195,233398,op,Group Stage:  Opening (A),coconut,PatMen,0,0,13581
542195,233398,op,Group Stage:  Opening (A),coconut,d4v41,0,0,13581
542195,233398,op,Group Stage:  Opening (A),coconut,something,0,0,13581
542195,233398,op,Group Stage:  Opening (A),coconut,f0rsakeN,0,0,13581
542195,233398,op,Group Stage:  Opening (A),coconut,Jinggg,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Rarga,PatMen,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Rarga,d4v41,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Rarga,something,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Rarga,f0rsakeN,0,0,13581
542195,233398,op,Group Stage:  Opening (A),Rarga,Jinggg,0,0,13581
542196,233400,all,Group Stage:  Opening (A),grubinho,bang,1,4,14419
542196,233400,all,Group Stage:  Opening (A),grubinho,zekken,3,7,14419
542196,233400,all,Group Stage:  Opening (A),grubinho,johnqt,1,0,14419
542196,233400,all,Group Stage:  Opening (A),grubinho,Zellsis,1,4,14419
542196,233400,all,Group Stage:  Opening (A),grubinho,N4RRATE,2,1,14419
542196,233400,all,Group Stage:  Opening (A),westside,bang,2,3,14419
542196,233400,all,Group Stage:  Opening (A),westside,zekken,2,5,14419
542196,233400,all,Group Stage:  Opening (A),westside,johnqt,1,3,14419
542196,233400,all,Group Stage:  Opening (A),westside,Zellsis,4,0,14419
542196,233400,all,Group Stage:  Opening (A),westside,N4RRATE,1,5,14419
542196,233400,all,Group Stage:  Opening (A),ara,bang,3,3,14419
542196,233400,all,Group Stage:  Opening (A),ara,zekken,3,3,14419
542196,233400,all,Group Stage:  Opening (A),ara,johnqt,1,5,14419
542196,233400,all,Group Stage:  Opening (A),ara,Zellsis,1,1,14419
542196,233400,all,Group Stage:  Opening (A),ara,N4RRATE,2,0,14419
542196,233400,all,Group Stage:  Opening (A),Cloud,bang,1,2,14419
542196,233400,all,Group Stage:  Opening (A),Cloud,zekken,4,3,14419
542196,233400,all,Group Stage:  Opening (A),Cloud,johnqt,3,2,14419
542196,233400,all,Group Stage:  Opening (A),Cloud,Zellsis,1,1,14419
542196,233400,all,Group Stage:  Opening (A),Cloud,N4RRATE,0,6,14419
542196,233400,all,Group Stage:  Opening (A),Flickless,bang,1,2,14419
542196,233400,all,Group Stage:  Opening (A),Flickless,zekken,1,2,14419
542196,233400,all,Group Stage:  Opening (A),Flickless,johnqt,1,3,14419
542196,233400,all,Group Stage:  Opening (A),Flickless,Zellsis,1,3,14419
542196,233400,all,Group Stage:  Opening (A),Flickless,N4RRATE,3,3,14419
542196,233400,all,Group Stage:  Opening (A),bang,grubinho,4,1,2
542196,233400,all,Group Stage:  Opening (A),bang,westside,3,2,2
542196,233400,all,Group Stage:  Opening (A),bang,ara,3,3,2
542196,233400,all,Group Stage:  Opening (A),bang,Cloud,2,1,2
542196,233400,all,Group Stage:  Opening (A),bang,Flickless,2,1,2
542196,233400,all,Group Stage:  Opening (A),zekken,grubinho,7,3,2
542196,233400,all,Group Stage:  Opening (A),zekken,westside,5,2,2
542196,233400,all,Group Stage:  Opening (A),zekken,ara,3,3,2
542196,233400,all,Group Stage:  Opening (A),zekken,Cloud,3,4,2
542196,233400,all,Group Stage:  Opening (A),zekken,Flickless,2,1,2
542196,233400,all,Group Stage:  Opening (A),johnqt,grubinho,0,1,2
542196,233400,all,Group Stage:  Opening (A),johnqt,westside,3,1,2
542196,233400,all,Group Stage:  Opening (A),johnqt,ara,5,1,2
542196,233400,all,Group Stage:  Opening (A),johnqt,Cloud,2,3,2
542196,233400,all,Group Stage:  Opening (A),johnqt,Flickless,3,1,2
542196,233400,all,Group Stage:  Opening (A),Zellsis,grubinho,4,1,2
542196,233400,all,Group Stage:  Opening (A),Zellsis,westside,0,4,2
542196,233400,all,Group Stage:  Opening (A),Zellsis,ara,1,1,2
542196,233400,all,Group Stage:  Opening (A),Zellsis,Cloud,1,1,2
542196,233400,all,Group Stage:  Opening (A),Zellsis,Flickless,3,1,2
542196,233400,all,Group Stage:  Opening (A),N4RRATE,grubinho,1,2,2
542196,233400,all,Group Stage:  Opening (A),N4RRATE,westside,5,1,2
542196,233400,all,Group Stage:  Opening (A),N4RRATE,ara,0,2,2
542196,233400,all,Group Stage:  Opening (A),N4RRATE,Cloud,6,0,2
542196,233400,all,Group Stage:  Opening (A),N4RRATE,Flickless,3,3,2
542196,233400,first,Group Stage:  Opening (A),grubinho,bang,0,1,14419
542196,233400,first,Group Stage:  Opening (A),grubinho,zekken,2,1,14419
542196,233400,first,Group Stage:  Opening (A),grubinho,johnqt,0,0,14419
542196,233400,first,Group Stage:  Opening (A),grubinho,Zellsis,0,0,14419
542196,233400,first,Group Stage:  Opening (A),grubinho,N4RRATE,0,0,14419
542196,233400,first,Group Stage:  Opening (A),westside,bang,0,0,14419
542196,233400,first,Group Stage:  Opening (A),westside,zekken,0,0,14419
542196,233400,first,Group Stage:  Opening (A),westside,johnqt,1,0,14419
542196,233400,first,Group Stage:  Opening (A),westside,Zellsis,0,0,14419
542196,233400,first,Group Stage:  Opening (A),westside,N4RRATE,1,0,14419
542196,233400,first,Group Stage:  Opening (A),ara,bang,0,1,14419
542196,233400,first,Group Stage:  Opening (A),ara,zekken,1,1,14419
542196,233400,first,Group Stage:  Opening (A),ara,johnqt,0,1,14419
542196,233400,first,Group Stage:  Opening (A),ara,Zellsis,0,0,14419
542196,233400,first,Group Stage:  Opening (A),ara,N4RRATE,0,0,14419
542196,233400,first,Group Stage:  Opening (A),Cloud,bang,1,0,14419
542196,233400,first,Group Stage:  Opening (A),Cloud,zekken,1,1,14419
542196,233400,first,Group Stage:  Opening (A),Cloud,johnqt,0,1,14419
542196,233400,first,Group Stage:  Opening (A),Cloud,Zellsis,0,0,14419
542196,233400,first,Group Stage:  Opening (A),Cloud,N4RRATE,0,1,14419
542196,233400,first,Group Stage:  Opening (A),Flickless,bang,1,1,14419
542196,233400,first,Group Stage:  Opening (A),Flickless,zekken,0,1,14419
542196,233400,first,Group Stage:  Opening (A),Flickless,johnqt,0,0,14419
542196,233400,first,Group Stage:  Opening (A),Flickless,Zellsis,0,1,14419
542196,233400,first,Group Stage:  Opening (A),Flickless,N4RRATE,0,0,14419
542196,233400,first,Group Stage:  Opening (A),bang,grubinho,1,0,2
542196,233400,first,Group Stage:  Opening (A),bang,westside,0,0,2
